step,timestamp,train_loss,val_loss
1111,2025-08-07 21:48:55,4.496148,
1112,2025-08-07 21:49:05,4.403224,
1113,2025-08-07 21:49:15,4.421302,
1114,2025-08-07 21:49:25,4.311459,
1115,2025-08-07 21:49:35,4.341174,
1116,2025-08-07 21:49:45,4.285654,
1117,2025-08-07 21:49:55,4.336086,
1118,2025-08-07 21:50:05,4.251930,
1119,2025-08-07 21:50:15,4.150819,
1120,2025-08-07 21:50:26,4.099317,
1121,2025-08-07 21:50:36,4.123360,
1122,2025-08-07 21:50:46,4.134737,
1123,2025-08-07 21:50:56,4.143527,
1124,2025-08-07 21:51:06,4.127119,
1125,2025-08-07 21:51:16,4.151501,
1126,2025-08-07 21:51:26,4.110732,
1127,2025-08-07 21:51:36,3.987895,
1128,2025-08-07 21:51:46,4.035248,
1129,2025-08-07 21:51:56,4.041642,
1130,2025-08-07 21:52:07,3.977839,
1131,2025-08-07 21:52:17,3.953336,
1132,2025-08-07 21:52:27,3.929805,
1133,2025-08-07 21:52:37,3.872495,
1134,2025-08-07 21:52:47,4.030050,
1135,2025-08-07 21:52:57,3.917287,
1136,2025-08-07 21:53:07,3.921072,
1137,2025-08-07 21:53:17,3.797269,
1138,2025-08-07 21:53:27,3.808255,
1139,2025-08-07 21:53:37,3.760629,
1140,2025-08-07 21:53:47,3.906364,
1141,2025-08-07 21:53:57,3.854125,
1142,2025-08-07 21:54:07,3.687174,
1143,2025-08-07 21:54:17,3.715559,
1144,2025-08-07 21:54:27,3.655490,
1145,2025-08-07 21:54:38,3.645615,
1146,2025-08-07 21:54:48,3.524717,
1147,2025-08-07 21:54:58,3.643634,
1148,2025-08-07 21:55:08,3.555287,
1149,2025-08-07 21:55:18,3.532910,
1150,2025-08-07 21:55:29,3.673726,4.495990
1151,2025-08-07 21:55:39,3.827342,
1152,2025-08-07 21:55:49,3.555265,
1153,2025-08-07 21:55:59,3.492851,
1154,2025-08-07 21:56:09,3.504860,
1155,2025-08-07 21:56:20,3.680373,
1156,2025-08-07 21:56:30,3.529380,
1157,2025-08-07 21:56:40,3.544459,
1158,2025-08-07 21:56:50,3.431673,
1159,2025-08-07 21:57:00,3.412375,
1160,2025-08-07 21:57:11,3.445515,
1161,2025-08-07 21:57:20,3.431475,
1162,2025-08-07 21:57:31,3.660514,
1163,2025-08-07 21:57:41,3.401694,
1164,2025-08-07 21:57:50,3.494144,
1165,2025-08-07 21:58:01,3.600421,
1166,2025-08-07 21:58:11,3.490248,
1167,2025-08-07 21:58:21,3.553050,
1168,2025-08-07 21:58:31,3.562477,
1169,2025-08-07 21:58:41,3.599680,
1170,2025-08-07 21:58:51,3.672998,
1171,2025-08-07 21:59:01,3.681004,
1172,2025-08-07 21:59:11,3.645871,
1173,2025-08-07 21:59:21,3.464228,
1174,2025-08-07 21:59:31,3.560595,
1175,2025-08-07 21:59:41,3.592499,
1176,2025-08-07 21:59:51,3.531591,
1177,2025-08-07 22:00:01,3.545008,
1178,2025-08-07 22:00:11,3.503300,
1179,2025-08-07 22:00:21,3.516246,
1180,2025-08-07 22:00:32,3.462986,
1181,2025-08-07 22:00:42,3.405576,
1182,2025-08-07 22:00:52,3.533194,
1183,2025-08-07 22:01:02,3.521879,
1184,2025-08-07 22:01:12,3.521991,
1185,2025-08-07 22:01:23,3.402339,
1186,2025-08-07 22:01:33,3.490582,
1187,2025-08-07 22:01:43,4.119401,
1188,2025-08-07 22:01:53,5.153898,
1189,2025-08-07 22:02:03,5.061019,
1190,2025-08-07 22:02:13,5.365629,
1191,2025-08-07 22:02:23,4.791743,
1192,2025-08-07 22:02:33,4.832217,
1193,2025-08-07 22:02:43,4.672406,
1194,2025-08-07 22:02:53,4.560833,
1195,2025-08-07 22:03:03,4.521289,
1196,2025-08-07 22:03:13,4.228342,
1197,2025-08-07 22:03:23,5.116863,
1198,2025-08-07 22:03:33,4.746593,
1199,2025-08-07 22:03:43,4.195518,
